id,question,user,position,answer,,AvgUserPos,AvgQuestPos,RoundPos
31025,122553,203,-94,mauss,,79.0,79.0,-90.0
31026,122553,278,-19,kant,,30.0,79.0,-20.0
31027,122553,281,-96,freud,,95.0,79.0,-100.0
31028,122553,105,55,goffman,,58.0,79.0,60.0
31029,122553,238,-90,Bourdieu,,92.0,79.0,-90.0
31030,122553,144,52,goffman,,91.0,79.0,50.0
31032,122553,249,-96,Skinner,,87.0,79.0,-100.0
31033,122553,272,-96,jung,,102.0,79.0,-100.0
31034,122554,71,108,The Love Song of J. Alfred Prufrock,,82.0,108.0,110.0
31035,122556,20,95,derrida,,95.0,95.0,100.0
31036,122559,52,23,anatole france,,34.0,90.0,20.0
31037,122559,20,114,france,,95.0,90.0,110.0
31039,122559,42,114,france,,81.0,90.0,110.0
31040,122559,3,113,france,,85.0,90.0,110.0
31041,122559,33,87,France,,78.0,90.0,90.0
31042,122564,20,-98,huitzilopochtli,,95.0,84.0,-100.0
31043,122564,0,-79,quetzalcoatl,,80.0,84.0,-80.0
31044,122564,62,-76,quetzalcoatl,,84.0,84.0,-80.0
31046,122565,26,116,coetzee,,94.0,118.0,120.0
31047,122565,53,120,Coetzee,,104.0,118.0,120.0
31048,122565,73,117,Coetzee,,92.0,118.0,120.0
31049,122565,98,120,coetzee,,102.0,118.0,120.0
31050,122579,23,63,mendelssohn,,58.0,82.0,60.0
31051,122579,122,100,mendelson,,89.0,82.0,100.0
31053,122581,51,73,durkheim,,89.0,73.0,70.0
31054,122582,17,112,tree,,91.0,112.0,110.0
31055,122588,43,81,cuba,,92.0,79.0,80.0
31056,122588,47,105,cuba,,100.0,79.0,110.0
31057,122588,3,67,cuba,,85.0,79.0,70.0
31058,122588,42,82,cuba,,81.0,79.0,80.0
31060,122588,71,60,Cuba,,82.0,79.0,60.0
31061,107813,23,71,burns,,58.0,82.0,70.0
31062,107813,180,85,Burns,,86.0,82.0,90.0
31063,107813,70,77,burns,,101.0,82.0,80.0
31064,107813,96,-130,yeats,,88.0,82.0,-130.0
31065,107813,10,70,burns,,81.0,82.0,70.0
31067,107813,92,90,burns,,104.0,82.0,90.0
31068,107813,114,71,burns,,86.0,82.0,70.0
31069,107813,41,17,burns,,82.0,82.0,20.0
31070,107813,31,-130,francis scott key,,98.0,82.0,-130.0
31071,107813,145,71,Burns,,60.0,82.0,70.0
31072,107813,87,92,lburns,,83.0,82.0,90.0
31074,122594,28,-35,alcohol,,80.0,35.0,-40.0
31075,122595,98,-93,coold harbor,,102.0,93.0,-90.0
31076,111013,9,123,Endymion,,83.0,123.0,120.0
31077,122609,14,94,Albania,,84.0,74.0,90.0
31078,122609,13,28,albania,,86.0,74.0,30.0
31079,122609,73,-94,Romania,,92.0,74.0,-90.0
31081,122609,33,80,Albania,,78.0,74.0,80.0
31082,122609,71,15,Albania,,82.0,74.0,20.0
31083,122609,71,12,Albania,,82.0,74.0,10.0
31084,122609,72,84,Albania,,103.0,74.0,80.0
31085,122609,53,94,Albania,,104.0,74.0,90.0
31086,122609,247,94,Albania,,106.0,74.0,90.0
31088,122609,89,-94,ukraine,,100.0,74.0,-90.0
31089,122609,43,-88,yugoslavia,,92.0,74.0,-90.0
31090,122609,98,94,albania,,102.0,74.0,90.0
31091,122609,47,94,albania,,100.0,74.0,90.0
31092,109274,9,-86,vargas llosa,,83.0,86.0,-90.0
31093,122622,51,74,corinth,,89.0,69.0,70.0
31095,122622,42,-71,cambrai,,81.0,69.0,-70.0
31096,122622,3,61,corinth,,85.0,69.0,60.0
31097,122636,30,76,Rousseau,,86.0,80.0,80.0
31098,122636,245,84,Rousseau,,90.0,80.0,80.0
31099,122637,52,42,she stoops to conquer,,34.0,42.0,40.0
31100,107821,28,102,heidegger,,80.0,95.0,100.0
31102,107821,42,106,heidegger,,81.0,95.0,110.0
31103,107821,63,-66,rorty,,98.0,95.0,-70.0
31104,107821,64,106,heidegger,,98.0,95.0,110.0
31105,122642,22,17,thoth,,66.0,67.0,20.0
31106,122642,247,120,Hoth,,106.0,67.0,120.0
31107,122642,1,-42,horus,,97.0,67.0,-40.0
31109,122642,5,90,thoth,,100.0,67.0,90.0
31110,122648,11,68,geertz,,89.0,94.0,70.0
31111,122648,35,-108,who is this,,100.0,94.0,-110.0
31112,122648,5,106,geertz,,100.0,94.0,110.0
31113,122648,42,95,geertz,,81.0,94.0,100.0
31114,122657,53,-111,Haydn,,104.0,111.0,-110.0
31116,122657,181,-111,Mozart,,93.0,111.0,-110.0
31117,122668,28,-49,moloch,,80.0,81.0,-50.0
31118,122668,62,86,moses,,84.0,81.0,90.0
31119,122668,10,73,moses,,81.0,81.0,70.0
31120,122668,1,78,moses,,97.0,81.0,80.0
31121,122668,88,118,moses,,105.0,81.0,120.0
31123,122674,23,67,orlando furioso,,58.0,89.0,70.0
31124,122674,30,-92,Jerusalem Delivered,,86.0,89.0,-90.0
31125,122674,62,94,orlando furioso,,84.0,89.0,90.0
31126,122674,43,-93,orlando enamorado,,92.0,89.0,-90.0
31127,122674,1,94,orlando furioso,,97.0,89.0,90.0
31128,122674,27,94,orlando furioso,,100.0,89.0,90.0
31130,122675,3,100,ghiberti,,85.0,100.0,100.0
31131,122676,52,59,hauptmann,,34.0,70.0,60.0
31132,122676,9,-49,beckett,,83.0,70.0,-50.0
31133,122676,9,63,Hauptmann',,83.0,70.0,60.0
31134,122676,20,-108,maeterlinck,,95.0,70.0,-110.0
31135,122680,98,108,glass,,102.0,108.0,110.0
31137,122681,28,-40,apoptosis,,80.0,72.0,-40.0
31138,122681,14,70,anaphase,,84.0,72.0,70.0
31139,122681,42,66,anaphase,,81.0,72.0,70.0
31140,122681,124,110,anaphase,,108.0,72.0,110.0
31141,122684,21,68,Bannockburn,,81.0,73.0,70.0
31142,122684,70,82,bannockburn,,101.0,73.0,80.0
31144,122684,122,-69,falkirk,,89.0,73.0,-70.0
31145,122692,18,81,hume,,91.0,81.0,80.0
31146,122693,9,111,enthalpy,,83.0,102.0,110.0
31147,122693,1,84,enthalpy,,97.0,102.0,80.0
31148,122693,33,111,enthalpy,,78.0,102.0,110.0
31149,122702,30,89,Guatemala,,86.0,91.0,90.0
31151,122702,64,-93,san salvador,,98.0,91.0,-90.0
31152,122702,88,-91,el salvador,,105.0,91.0,-90.0
31153,6268,60,78,kundera,,85.0,95.0,80.0
31154,6268,31,111,kundera,,98.0,95.0,110.0
31155,122706,62,75,mantle,,84.0,75.0,80.0
31156,122708,9,98,monroe,,83.0,103.0,100.0
31158,122708,71,107,Monroe,,82.0,103.0,110.0
31159,122711,64,113,akutagawa,,98.0,113.0,110.0
31160,122714,14,-60,Compton Effect,,84.0,94.0,-60.0
31161,122714,71,110,Diffraction,,82.0,94.0,110.0
31162,122714,119,82,diffraction,,93.0,94.0,80.0
31163,122714,88,-110,refraction,,105.0,94.0,-110.0
31165,122714,124,-110,scattering,,108.0,94.0,-110.0
31166,107836,9,87,samson,,83.0,77.0,90.0
31167,107836,28,42,samson,,80.0,77.0,40.0
31168,107836,43,94,samson,,92.0,77.0,90.0
31169,107836,31,85,samson,,98.0,77.0,90.0
31170,122730,9,62,charlemagne,,83.0,67.0,60.0
31172,122730,71,8,Charlemagne,,82.0,67.0,10.0
31173,122730,42,93,charlemagne,,81.0,67.0,90.0
31174,122730,43,106,charlemagne,,92.0,67.0,110.0
31175,122740,3,114,gauss,,85.0,114.0,110.0
31176,122742,19,82,cuba,,104.0,82.0,80.0
31177,122749,18,83,monk,,91.0,76.0,80.0
31179,122749,31,69,thelonius monk,,98.0,76.0,70.0
31180,122750,18,-66,coleridge,,91.0,64.0,-70.0
31181,122750,28,60,kubla khan,,80.0,64.0,60.0
31182,122750,24,56,kubla khan,,85.0,64.0,60.0
31183,122750,71,58,Kublai Khan,,82.0,64.0,60.0
31184,122750,62,82,kublai khan,,84.0,64.0,80.0
31186,122758,28,113,indra,,80.0,113.0,110.0
31187,122762,30,134,Equus,,86.0,125.0,130.0
31188,122762,88,115,equus,,105.0,125.0,120.0
31189,122766,1,-131,richard III,,97.0,131.0,-130.0
31190,122768,30,103,Gorgias,,86.0,121.0,100.0
31191,122768,33,-149,Protagoras,,78.0,121.0,-150.0
31193,122768,0,149,georgias,,80.0,121.0,150.0
31194,122768,10,-110,symposium,,81.0,121.0,-110.0
31195,122768,89,-149,crito,,100.0,121.0,-150.0
31196,122768,64,-134,crito,,98.0,121.0,-130.0
31197,122768,88,-103,the republic,,105.0,121.0,-100.0
31198,122768,1,-71,crito,,97.0,121.0,-70.0
31200,122775,20,-142,presentation of self in society,,95.0,142.0,-140.0
31201,122776,43,-136,waterhouse,,92.0,136.0,-140.0
31202,122781,28,119,murakami,,80.0,132.0,120.0
31203,122781,88,139,murakami,,105.0,132.0,140.0
31204,122781,43,-139,oe,,92.0,132.0,-140.0
31205,122786,23,-69,caracci,,58.0,69.0,-70.0
31207,122793,54,134,jacquerie,,93.0,129.0,130.0
31208,122793,22,108,jacquerie,,66.0,129.0,110.0
31209,122793,3,137,jacquerie,,85.0,129.0,140.0
31210,122793,47,137,jacqueire,,100.0,129.0,140.0
31211,122802,9,-136,usa,,83.0,138.0,-140.0
31212,122802,73,-140,United States of America,,92.0,138.0,-140.0
31214,122803,23,-13,Deptford Trilogy,,58.0,104.0,-10.0
31215,122803,52,34,a dance to the music of time,,34.0,104.0,30.0
31216,122803,6,-126,et in arcadia ego,,66.0,104.0,-130.0
31217,122803,104,126,a dance to the music of time,,80.0,104.0,130.0
31218,122803,143,-129,the sabine women,,86.0,104.0,-130.0
31219,122803,148,129,A dance to the music of time,,103.0,104.0,130.0
31221,122803,80,-82,all quiet on the western front,,75.0,104.0,-80.0
31222,122803,236,129,a dance to the music of time,,81.0,104.0,130.0
31223,122803,42,-129,Et en Arcadia ego,,81.0,104.0,-130.0
31224,122803,93,121,a dance to the music of time,,64.0,104.0,120.0
31225,122803,241,-129,rape of the sabine women,,78.0,104.0,-130.0
31226,122804,30,76,Guatemala,,86.0,74.0,80.0
31228,122804,28,71,guatemala,,80.0,74.0,70.0
31229,122812,9,130,concept of mind,,83.0,130.0,130.0
31230,122812,3,-130,presentation of self in everyday life,,85.0,130.0,-130.0
31231,122840,30,143,Stein,,86.0,127.0,140.0
31232,122840,42,122,stein,,81.0,127.0,120.0
31233,122840,3,115,stein,,85.0,127.0,120.0
31235,122873,30,137,Mach,,86.0,129.0,140.0
31236,122873,14,137,Mach,,84.0,129.0,140.0
31237,122873,28,-95,horkheimer,,80.0,129.0,-100.0
31238,122873,42,137,mach,,81.0,129.0,140.0
31239,122873,43,137,mach,,92.0,129.0,140.0
31240,122884,73,154,Crossing Brooklyn Ferry,,92.0,154.0,150.0
31242,122888,18,141,hermes,,91.0,136.0,140.0
31243,122888,23,135,hermes,,58.0,136.0,140.0
31244,122888,20,132,hermes,,95.0,136.0,130.0
31245,122902,18,142,austrailia,,91.0,90.0,140.0
31246,122902,10,94,australia,,81.0,90.0,90.0
31247,122902,3,-34,thailand,,85.0,90.0,-30.0
31249,122906,22,77,bostonians,,66.0,133.0,80.0
31250,122906,73,144,The Bostonians,,92.0,133.0,140.0
31251,122906,11,-144,boston,,89.0,133.0,-140.0
31252,122906,111,144,Bostonians,,91.0,133.0,140.0
31253,122906,98,144,bostonians,,102.0,133.0,140.0
31254,122906,115,144,bostonians,,99.0,133.0,140.0
31256,122909,98,-165,dryden,,102.0,148.0,-170.0
31257,122909,47,150,donne,,100.0,148.0,150.0
31258,122909,115,130,donne,,99.0,148.0,130.0
31259,122914,30,138,Cat on a Hot Tin Roof,,86.0,134.0,140.0
31260,122914,73,143,Cat on a Hot Tin Roof,,92.0,134.0,140.0
31261,122914,43,122,cat on a hot tin roof,,92.0,134.0,120.0
31263,122919,165,143,moment of inertia,,98.0,146.0,140.0
31264,122919,72,-109,angular momentum,,103.0,146.0,-110.0
31265,122919,129,143,rotational inertia,,102.0,146.0,140.0
31266,122919,183,141,moment of inertia,,88.0,146.0,140.0
31267,122919,136,125,moment of inertia,,106.0,146.0,130.0
31268,122919,456,-159,Area,,159.0,146.0,-160.0
31270,122919,302,-159,moment,,123.0,146.0,-160.0
31271,122919,144,159,moment of inertia,,91.0,146.0,160.0
31272,122919,200,138,moment of inertia,,86.0,146.0,140.0
31273,122919,158,159,torque,,95.0,146.0,160.0
31274,122919,453,-159,volume,,112.0,146.0,-160.0
31275,122919,66,159,moment of inertia,,105.0,146.0,160.0
31277,122922,30,-119,The Marble Faun,,86.0,131.0,-120.0
31278,122922,22,149,sons and lovers,,66.0,131.0,150.0
31279,122922,119,149,sons and lovers,,93.0,131.0,150.0
31280,122922,57,149,Sons and Lovers,,99.0,131.0,150.0
31281,122922,25,-149,The Prussian Officer,,67.0,131.0,-150.0
31282,122922,62,149,sons and lovers,,84.0,131.0,150.0
31284,122922,0,121,sons and lovers,,80.0,131.0,120.0
31285,122922,247,-149,lady chatterley's lover,,106.0,131.0,-150.0
31286,122922,7,149,Sons and Lovers,,97.0,131.0,150.0
31287,122922,205,149,sons and lovers,,107.0,131.0,150.0
31288,122922,100,149,sons and lovers,,80.0,131.0,150.0
31289,122922,129,-147,lady chatterly's lover,,102.0,131.0,-150.0
31291,122922,266,149,sons and lovers,,91.0,131.0,150.0
31292,122922,30,-104,Book of Job,,86.0,131.0,-100.0
31293,122922,331,-149,fathers and sons,,87.0,131.0,-150.0
31294,122922,64,36,sons and lovers,,98.0,131.0,40.0
31295,122922,185,-149,lady chatterley's lover,,110.0,131.0,-150.0
31296,122922,27,149,sons and lovers,,100.0,131.0,150.0
31298,122922,384,149,sons and lovers,,98.0,131.0,150.0
31299,122922,305,89,sons and lovers,,65.0,131.0,90.0
31300,122922,406,71,sons and lovers,,69.0,131.0,70.0
31301,122922,176,-123,Vanity Fair,,78.0,131.0,-120.0
31302,122922,177,-94,david copperfield,,73.0,131.0,-90.0
31303,122922,95,149,sons and lovers,,112.0,131.0,150.0
31305,122930,54,163,capote,,93.0,150.0,160.0
31306,122930,64,137,truman capote,,98.0,150.0,140.0
31307,111024,0,-136,brahma,,80.0,136.0,-140.0
31308,122932,9,186,washington,,83.0,167.0,190.0
31309,122932,28,185,washington,,80.0,167.0,190.0
31310,122932,27,131,washington,,100.0,167.0,130.0
31312,122939,10,162,cole,,81.0,126.0,160.0
31313,122939,114,110,cole,,86.0,126.0,110.0
31314,122939,35,172,cole,,100.0,126.0,170.0
31315,122939,80,-39,goya,,75.0,126.0,-40.0
31316,122939,50,-145,friedman,,100.0,126.0,-150.0
31317,122954,24,136,sen,,85.0,136.0,140.0
31319,122971,88,-151,determinant,,105.0,149.0,-150.0
31320,122971,33,-147,Lagrange multipliers,,78.0,149.0,-150.0
31321,122977,73,-143,Stoppard,,92.0,143.0,-140.0
31322,122977,21,164,Albee,,81.0,143.0,160.0
31323,122977,54,165,albee,,93.0,143.0,170.0
31324,122977,55,133,albee,,94.0,143.0,130.0
31326,122977,72,-165,Anderson,,103.0,143.0,-170.0
31327,122977,180,163,Albee,,86.0,143.0,160.0
31328,122977,143,163,albee,,86.0,143.0,160.0
31329,122977,59,-73,miller,,92.0,143.0,-70.0
31330,122977,132,154,Albee,,102.0,143.0,150.0
31331,122977,39,-75,Pirandello,,105.0,143.0,-80.0
31333,122977,31,158,albee,,98.0,143.0,160.0
31334,122977,42,155,albee,,81.0,143.0,160.0
31335,122977,270,110,Albee,,91.0,143.0,110.0
31336,122977,102,-165,ablee,,83.0,143.0,-170.0
31337,122977,87,165,albee,,83.0,143.0,170.0
31338,122984,28,100,piezoelectricity,,80.0,100.0,100.0
31340,122995,51,114,monroe,,89.0,133.0,110.0
31341,122995,19,139,monroe,,104.0,133.0,140.0
31342,122995,64,147,monroe,,98.0,133.0,150.0
31343,122998,28,60,histidine,,80.0,95.0,60.0
31344,122998,115,130,histadine,,99.0,95.0,130.0
31345,123010,14,157,Malamud,,84.0,157.0,160.0
31347,123017,53,-165,Civilization and its discontents,,104.0,165.0,-170.0
31348,123024,21,169,Yeats,,81.0,174.0,170.0
31349,123024,72,184,Yeats,,103.0,174.0,180.0
31350,123024,70,184,yeats,,101.0,174.0,180.0
31351,123024,129,184,yeats,,102.0,174.0,180.0
31352,123024,7,182,Yeats,,97.0,174.0,180.0
31354,123024,98,183,Yeats,,102.0,174.0,180.0
31355,123024,123,-120,Auden,,101.0,174.0,-120.0
31356,123024,39,184,Yeats,,105.0,174.0,180.0
31357,123054,33,-144,Gehry,,78.0,144.0,-140.0
31358,123058,73,129,Disgrace,,92.0,148.0,130.0
31359,123058,28,157,disgrace,,80.0,148.0,160.0
31361,123058,88,157,disgrace,,105.0,148.0,160.0
31362,123074,28,-157, madonna of the rocks,,80.0,157.0,-160.0
31363,123082,26,-157,salome,,94.0,157.0,-160.0
31364,123082,112,157,sula,,76.0,157.0,160.0
31365,123082,4,157,Sula,,103.0,157.0,160.0
31366,123082,348,-157,beloved,,78.0,157.0,-160.0
31368,123106,53,71,A light in August,,104.0,108.0,70.0
31369,123106,28,143,light in august,,80.0,108.0,140.0
31370,123106,35,144,light in august,,100.0,108.0,140.0
31371,123106,64,-144,"Absalom, Absalom",,98.0,108.0,-140.0
31372,123106,3,44,light in august,,85.0,108.0,40.0
31373,123106,112,103,light in august,,76.0,108.0,100.0
31375,123109,9,140,consolation of philosophy,,83.0,140.0,140.0
31376,123112,51,93,athena,,89.0,68.0,90.0
31377,123112,71,77,Athena,,82.0,68.0,80.0
31378,123112,245,77,athena,,90.0,68.0,80.0
31379,123112,98,55,athena,,102.0,68.0,60.0
31380,123112,47,39,athena,,100.0,68.0,40.0
31382,123117,28,-90,west,,80.0,118.0,-90.0
31383,123117,71,104,Wood,,82.0,118.0,100.0
31384,123117,62,148,wood,,84.0,118.0,150.0
31385,123117,1,-99,hopper,,97.0,118.0,-100.0
31386,123117,27,148,wood,,100.0,118.0,150.0
31387,123121,112,-72,haywain,,76.0,98.0,-70.0
31389,123121,165,123,garden of earthly delights,,98.0,98.0,120.0
31390,123121,12,77,Garden of Earthly Delights,,85.0,98.0,80.0
31391,123121,24,121,garden of earthly delights,,85.0,98.0,120.0
31392,123121,260,-51,last supper,,59.0,98.0,-50.0
31393,123121,180,-129,Garden of Life,,86.0,98.0,-130.0
31394,123121,9,96,garden of earthly delights,,83.0,98.0,100.0
31396,123121,126,60,Garden of Earthly Delights,,78.0,98.0,60.0
31397,123121,183,87,garden of earthly delights,,88.0,98.0,90.0
31398,123121,62,129,garden of earthly delights,,84.0,98.0,130.0
31399,123121,132,117,Garden of Earthly Delights,,102.0,98.0,120.0
31400,123121,231,-129,ship of fools,,91.0,98.0,-130.0
31401,123121,361,96,garden of earthly delights,,105.0,98.0,100.0
31403,123121,356,45,garden of earthly delights,,70.0,98.0,50.0
31404,123121,101,53,the garden of earthly delights,,84.0,98.0,50.0
31405,123121,69,129,garden of earthly delights,,82.0,98.0,130.0
31406,123121,130,129,garden of earthly delights,,91.0,98.0,130.0
31407,123121,142,109,the garden of earthly delights,,103.0,98.0,110.0
31408,123121,124,-129,garden of eden,,108.0,98.0,-130.0
31410,123121,202,120,The Garden of Earthky Delights,,116.0,98.0,120.0
31411,123121,188,42,the garden of earthly delights,,105.0,98.0,40.0
31412,123121,150,114,Garden of Earthly Delights,,83.0,98.0,110.0
31413,123125,23,22,villa-lobos,,58.0,89.0,20.0
31414,123125,73,44,Villa-Lobos,,92.0,89.0,40.0
31415,123125,20,132,villa-lobos,,95.0,89.0,130.0
31417,123125,132,132,Villa-Lobos,,102.0,89.0,130.0
31418,123125,35,132,villalobos,,100.0,89.0,130.0
31419,123125,3,129,villa-lobos,,85.0,89.0,130.0
31420,123125,131,-34,dvorak,,99.0,89.0,-30.0
31421,123129,22,63,tosca,,66.0,132.0,60.0
31422,123129,20,134,tosca,,95.0,132.0,130.0
31424,123129,88,-148,carmen,,105.0,132.0,-150.0
31425,123129,98,-148,rigolletto,,102.0,132.0,-150.0
31426,123129,50,-148,Turandot,,100.0,132.0,-150.0
31427,123129,101,148,tosca,,84.0,132.0,150.0
31428,123136,23,111,galbraith,,58.0,104.0,110.0
31429,123136,51,109,galbraith,,89.0,104.0,110.0
31431,123136,22,-67,mills,,66.0,104.0,-70.0
31432,123136,56,112,galbraith,,94.0,104.0,110.0
31433,123136,247,112,John Kenneth Galbraith,,106.0,104.0,110.0
31434,123136,65,112,galbraith,,97.0,104.0,110.0
31435,123143,28,89,lindsay,,80.0,88.0,90.0
31436,123143,33,86,Lindsay,,78.0,88.0,90.0
31438,123146,24,95,donatello,,85.0,106.0,100.0
31439,123146,64,116,donatello,,98.0,106.0,120.0
31440,123147,23,-16,little foxes,,58.0,97.0,-20.0
31441,123147,21,106,The Birthday Party,,81.0,97.0,110.0
31442,123147,6,78,birthday party,,66.0,97.0,80.0
31443,123147,183,157,the birthday party,,88.0,97.0,160.0
31445,123147,62,-72,slaughterhouse five,,84.0,97.0,-70.0
31446,123147,91,133,birthday party,,71.0,97.0,130.0
31447,123147,80,131,birthday party,,75.0,97.0,130.0
31448,123147,114,101,the birthday party,,86.0,97.0,100.0
31449,123147,201,-31,Waiting For Godot,,85.0,97.0,-30.0
31450,123147,39,142,The Birthday Party,,105.0,97.0,140.0
31452,123149,9,-113,zeeman,,83.0,105.0,-110.0
31453,123149,23,96,tunneling,,58.0,105.0,100.0
31454,123150,23,-20,williams,,58.0,100.0,-20.0
31455,123150,115,128,stevens,,99.0,100.0,130.0
31456,123150,21,-119,Ginsberg,,81.0,100.0,-120.0
31457,123150,112,59,stevens,,76.0,100.0,60.0
31459,123150,28,118,stevens,,80.0,100.0,120.0
31460,123150,134,38,Stevens,,88.0,100.0,40.0
31461,123150,62,124,stevens,,84.0,100.0,120.0
31462,123150,4,67,stevens,,103.0,100.0,70.0
31463,123150,39,-138,Nash,,105.0,100.0,-140.0
31464,123150,82,-138,T.S. Eliot,,110.0,100.0,-140.0
31466,123150,188,-138,whitman,,105.0,100.0,-140.0
31467,123150,95,111,stevens,,112.0,100.0,110.0
31468,123156,20,-82,jason,,95.0,66.0,-80.0
31469,123156,28,34,theseus,,80.0,66.0,30.0
31470,123156,98,80,theseus,,102.0,66.0,80.0
31471,123156,50,67,Theseus,,100.0,66.0,70.0
31473,123162,42,131,the bald sporano,,81.0,131.0,130.0
31474,4143,71,104,Canada,,82.0,100.0,100.0
31475,4143,3,96,canada,,85.0,100.0,100.0
31476,123166,51,42,neutron,,89.0,37.0,40.0
31477,123166,9,36,neutron,,83.0,37.0,40.0
31478,123166,28,34,neutron,,80.0,37.0,30.0
31480,123167,33,82,Mills,,78.0,82.0,80.0
31481,123168,51,60,cholesterol,,89.0,52.0,60.0
31482,123168,23,26,cholesterol,,58.0,52.0,30.0
31483,123168,10,70,cholesterol,,81.0,52.0,70.0
31484,123170,98,134,coubet,,102.0,134.0,130.0
31485,123170,115,133,courbet,,99.0,134.0,130.0
31487,123174,62,-95,schoenberg,,84.0,98.0,-100.0
31488,123174,43,114,richard strauss,,92.0,98.0,110.0
31489,123174,42,-92,schoenberh,,81.0,98.0,-90.0
31490,123174,47,-91,schoenberg,,100.0,98.0,-90.0
31491,123184,19,129,arnold,,104.0,112.0,130.0
31492,123184,28,115,arnold,,80.0,112.0,120.0
31494,123184,33,91,Arnold,,78.0,112.0,90.0
31495,123185,30,73,La Traviata,,86.0,112.0,70.0
31496,123185,73,-81,Carmen,,92.0,112.0,-80.0
31497,123185,53,-136,Aida,,104.0,112.0,-140.0
31498,123185,0,132,traviata,,80.0,112.0,130.0
31499,123185,20,136,la traviata,,95.0,112.0,140.0
31501,123185,62,136,la traviata,,84.0,112.0,140.0
31502,123185,112,91,la traviata,,76.0,112.0,90.0
31503,123187,64,113,golding,,98.0,103.0,110.0
31504,123187,43,-113,goldman,,92.0,103.0,-110.0
31505,123187,3,104,golding,,85.0,103.0,100.0
31506,123187,33,81,Golding,,78.0,103.0,80.0
31508,123188,43,125,hopper,,92.0,121.0,130.0
31509,123188,47,116,hopper,,100.0,121.0,120.0
31510,123193,47,80,mahler,,100.0,80.0,80.0
31511,123211,54,-75,eye,,93.0,58.0,-80.0
31512,123211,30,60,retina,,86.0,58.0,60.0
31513,123211,21,105,retina,,81.0,58.0,110.0
31515,123211,52,5,retina,,34.0,58.0,10.0
31516,123211,33,95,retina,,78.0,58.0,100.0
31517,123211,59,-73,brain,,92.0,58.0,-70.0
31518,123211,62,-47,hypothalamus,,84.0,58.0,-50.0
31519,123211,28,9,retina,,80.0,58.0,10.0
31520,123211,0,-63,eye,,80.0,58.0,-60.0
31522,123211,119,-71,eye,,93.0,58.0,-70.0
31523,123211,64,-90,hypothalamus,,98.0,58.0,-90.0
31524,123211,5,56,retina,,100.0,58.0,60.0
31525,123211,50,-35,H,,100.0,58.0,-40.0
31526,123211,112,25,retina,,76.0,58.0,30.0
31527,123215,71,-89,van Gogh,,82.0,89.0,-90.0
31529,123219,20,122,woman in white,,95.0,103.0,120.0
31530,123219,62,86,woman in white,,84.0,103.0,90.0
31531,123219,10,-59,the red and the black,,81.0,103.0,-60.0
31532,123219,3,125,woman in white,,85.0,103.0,130.0
31533,123219,27,-125,the moonstone,,100.0,103.0,-130.0
31534,123223,9,-132,spain,,83.0,133.0,-130.0
31536,123223,88,134,portugal,,105.0,133.0,130.0
31537,123224,129,110,geertz,,102.0,93.0,110.0
31538,123224,122,109,geertz,,89.0,93.0,110.0
31539,123224,112,60,geertz,,76.0,93.0,60.0
31540,123225,73,183,Invisible Man,,92.0,149.0,180.0
31541,123225,21,56,Invisible Man,,81.0,149.0,60.0
31543,123225,126,92,Invisible Man,,78.0,149.0,90.0
31544,123225,89,183,invisible man,,100.0,149.0,180.0
31545,123225,143,-64,Babbit,,86.0,149.0,-60.0
31546,123225,37,183,Invisible man,,108.0,149.0,180.0
31547,123225,183,183,invisible man,,88.0,149.0,180.0
31548,123225,11,183,invisible man,,89.0,149.0,180.0
31550,123225,105,43,invisible man,,58.0,149.0,40.0
31551,123225,205,183,invisible man,,107.0,149.0,180.0
31552,123225,265,-183,the invisible man,,106.0,149.0,-180.0
31553,123225,110,183,Invisible man,,101.0,149.0,180.0
31554,123225,109,183,Invisble Man,,85.0,149.0,180.0
31555,123225,202,183,Invisible Man,,116.0,149.0,180.0
31557,123227,72,69,Borges,,103.0,112.0,70.0
31558,123227,47,136,Borges,,100.0,112.0,140.0
31559,123227,43,-132,garcia marquez,,92.0,112.0,-130.0
31560,123229,42,74,cuchulainn,,81.0,74.0,70.0
31561,123229,1,74,cuchilain,,97.0,74.0,70.0
31562,123230,3,-52,electronegativity,,85.0,69.0,-50.0
31564,123230,295,-107,electronegativity,,102.0,69.0,-110.0
31565,123230,210,-47,electronegativity,,29.0,69.0,-50.0
31566,123239,14,-106,Lincoln,,84.0,106.0,-110.0
31567,123244,73,106,Aristotle,,92.0,103.0,110.0
31568,123244,245,105,aristotle,,90.0,103.0,110.0
31569,123244,98,97,aristotle,,102.0,103.0,100.0
31571,123255,71,143,Frost,,82.0,122.0,140.0
31572,123255,64,100,frost,,98.0,122.0,100.0
31573,123258,28,81,nozick,,80.0,101.0,80.0
31574,123258,10,111,nozick,,81.0,101.0,110.0
31575,123258,115,111,nozick,,99.0,101.0,110.0
31576,123259,52,31,renoir,,34.0,53.0,30.0
31578,123259,20,98,renoir,,95.0,53.0,100.0
31579,123259,28,-45,vermeer,,80.0,53.0,-50.0
31580,123259,91,59,renoir,,71.0,53.0,60.0
31581,123259,3,41,renoir,,85.0,53.0,40.0
31582,123259,43,-26,picasso,,92.0,53.0,-30.0
31583,123259,6,68,renoir,,66.0,53.0,70.0
31585,123263,55,131,burns,,94.0,128.0,130.0
31586,123263,129,137,burns,,102.0,128.0,140.0
31587,123263,0,119,burns,,80.0,128.0,120.0
