id,question,user,position,answer,,AvgUserPos,AvgQuestPos,RoundPos,QuestAnswered,UserPercent,QuestPercent
28596,119895,71,151,Goldsmith,,50.0,58.0,150.0,559,0.8103756708407871,0.75
28597,119895,42,127,goldsmith,,51.0,58.0,130.0,661,0.800302571860817,0.75
28598,119895,27,146,goldsmith,,35.0,58.0,150.0,370,0.6648648648648648,0.75
28599,119895,93,80,goldsmith,,26.0,58.0,80.0,141,0.7021276595744681,0.75
28600,119896,21,175,Goethe,,40.0,124.0,180.0,190,0.7368421052631579,0.8333333333333334
28601,119896,1,190,goethe,,31.0,124.0,190.0,498,0.6465863453815262,0.8333333333333334
28603,119896,43,-108,dumas,,34.0,124.0,-110.0,572,0.701048951048951,0.8333333333333334
28604,119896,42,107,goethe,,51.0,124.0,110.0,661,0.800302571860817,0.8333333333333334
28605,119896,31,189,goethe,,34.0,124.0,190.0,356,0.6657303370786517,0.8333333333333334
28606,119896,50,190,Goethe,,-21.0,124.0,190.0,289,0.3771626297577855,0.8333333333333334
28607,119898,88,126,james,,60.0,126.0,130.0,240,0.7791666666666667,1.0
28608,119899,33,146,Tamerlane,,52.0,146.0,150.0,592,0.847972972972973,1.0
28610,119908,42,64,bradstreet,,51.0,3.0,60.0,661,0.800302571860817,0.5
28611,119908,3,-58,edna st. vincent millay,,50.0,3.0,-60.0,802,0.7830423940149626,0.5
28612,119911,18,145,pictures at an exhibition,,49.0,140.0,150.0,678,0.7817109144542773,1.0
28613,119911,9,130,Pictures at an Exhibition,,40.0,140.0,130.0,1128,0.7668439716312057,1.0
28614,119911,1,146,pictures at an exhiition,,31.0,140.0,150.0,498,0.6465863453815262,1.0
28615,119912,52,17,mann,,29.0,17.0,20.0,370,0.9162162162162162,1.0
28617,119913,52,56,borges,,29.0,69.0,60.0,370,0.9162162162162162,0.75
28618,119913,129,168,borges,,0.0,69.0,170.0,176,0.5113636363636364,0.75
28619,119913,15,172,borges,,46.0,69.0,170.0,76,0.75,0.75
28620,119913,123,-122,gazanfrancas,,-7.0,69.0,-120.0,88,0.48863636363636365,0.75
28621,119915,33,19,Kundera,,52.0,52.0,20.0,592,0.847972972972973,1.0
28622,119915,3,85,kundera,,50.0,52.0,90.0,802,0.7830423940149626,1.0
28624,119917,18,144,copland,,49.0,144.0,140.0,678,0.7817109144542773,1.0
28625,119917,28,145,copland,,47.0,144.0,150.0,720,0.7777777777777778,1.0
28626,119917,64,144,copland,,62.0,144.0,140.0,569,0.8295254833040422,1.0
28627,119917,1,144,copeland,,31.0,144.0,140.0,498,0.6465863453815262,1.0
28628,119917,43,142,copland,,34.0,144.0,140.0,572,0.701048951048951,1.0
28629,119918,30,73,Tom Jones,,43.0,71.0,70.0,940,0.7680851063829788,0.8333333333333334
28631,119918,28,116,tom jones,,47.0,71.0,120.0,720,0.7777777777777778,0.8333333333333334
28632,119918,79,121,tom jones,,-7.0,71.0,120.0,53,0.4339622641509434,0.8333333333333334
28633,119918,92,114,tom jones,,56.0,71.0,110.0,80,0.775,0.8333333333333334
28634,119918,200,121,tom jones,,27.0,71.0,120.0,16,0.625,0.8333333333333334
28635,119918,95,-121,tom fields,,-11.0,71.0,-120.0,46,0.4782608695652174,0.8333333333333334
28636,119919,9,120,great expectations,,40.0,114.0,120.0,1128,0.7668439716312057,1.0
28638,119919,3,107,great expectations,,50.0,114.0,110.0,802,0.7830423940149626,1.0
28639,119922,18,123,anna karenina,,49.0,74.0,120.0,678,0.7817109144542773,0.7804878048780488
28640,119922,19,132,anna karenina,,36.0,74.0,130.0,470,0.6829787234042554,0.7804878048780488
28641,119922,112,113,anna karenina,,59.0,74.0,110.0,147,0.8639455782312925,0.7804878048780488
28642,119922,23,-91,War and Peace,,28.0,74.0,-90.0,533,0.7129455909943715,0.7804878048780488
28643,119922,180,128,Anna Karenina,,46.0,74.0,130.0,44,0.7954545454545454,0.7804878048780488
28645,119922,125,-57,brothers karamazov,,7.0,74.0,-60.0,42,0.4523809523809524,0.7804878048780488
28646,119922,78,127,anna karenina,,48.0,74.0,130.0,45,0.8,0.7804878048780488
28647,119922,321,42,anna karenina,,0.0,74.0,40.0,4,0.5,0.7804878048780488
28648,119922,101,-134,eugene onegin,,21.0,74.0,-130.0,86,0.5930232558139535,0.7804878048780488
28649,119922,214,48,anna karenina,,46.0,74.0,50.0,12,0.75,0.7804878048780488
28650,119922,22,92,anna karenina,,52.0,74.0,90.0,281,0.896797153024911,0.7804878048780488
28652,119922,9,128,anna karenina,,40.0,74.0,130.0,1128,0.7668439716312057,0.7804878048780488
28653,119922,0,125,anna karenina,,56.0,74.0,130.0,312,0.8301282051282052,0.7804878048780488
28654,119922,132,123,Anna Karenina,,45.0,74.0,120.0,126,0.7222222222222222,0.7804878048780488
28655,119922,386,131,Anna Karenina,,97.0,74.0,130.0,5,1.0,0.7804878048780488
28656,119922,43,122,anna karenina,,34.0,74.0,120.0,572,0.701048951048951,0.7804878048780488
28657,119922,122,129,anna karenena,,48.0,74.0,130.0,238,0.7521008403361344,0.7804878048780488
28659,119922,166,136,Anna Karenina,,-24.0,74.0,140.0,27,0.3333333333333333,0.7804878048780488
28660,119922,100,129,anna karenina,,38.0,74.0,130.0,60,0.6833333333333333,0.7804878048780488
28661,119922,266,115,anna karenina,,42.0,74.0,120.0,9,0.6666666666666666,0.7804878048780488
28662,119922,237,-72,metamorphis,,-73.0,74.0,-70.0,8,0.125,0.7804878048780488
28663,119922,82,138,Anna Karenina,,-40.0,74.0,140.0,37,0.35135135135135137,0.7804878048780488
28664,119922,123,134,Anna Karenina,,-7.0,74.0,130.0,88,0.48863636363636365,0.7804878048780488
28666,119922,107,138,Anna Karenina,,52.0,74.0,140.0,27,0.7777777777777778,0.7804878048780488
28667,119922,346,129,Anna Karenina,,34.0,74.0,130.0,5,0.6,0.7804878048780488
28668,119922,157,121,anna karenina,,1.0,74.0,120.0,13,0.46153846153846156,0.7804878048780488
28669,119922,158,-95,brothers karamazov,,12.0,74.0,-100.0,8,0.5,0.7804878048780488
28670,119922,42,129,anna karenina,,51.0,74.0,130.0,661,0.800302571860817,0.7804878048780488
28671,119922,30,-96,The Brothers Karamazov,,43.0,74.0,-100.0,940,0.7680851063829788,0.7804878048780488
28673,119922,120,133,anna karenina,,67.0,74.0,130.0,35,0.8857142857142857,0.7804878048780488
28674,119922,303,136,anna karenina,,-14.0,74.0,140.0,4,0.25,0.7804878048780488
28675,119922,65,131,anna karenina,,65.0,74.0,130.0,43,0.813953488372093,0.7804878048780488
28676,119922,84,-66,the idiot,,38.0,74.0,-70.0,30,0.7333333333333333,0.7804878048780488
28677,119922,429,138,Anna Karenina,,138.0,74.0,140.0,1,1.0,0.7804878048780488
28678,119922,48,138,Ana Karenina,,14.0,74.0,140.0,88,0.5568181818181818,0.7804878048780488
28680,119922,297,-138,Lolita,,41.0,74.0,-140.0,7,0.5714285714285714,0.7804878048780488
28681,119922,240,-37,cherry orchard,,20.0,74.0,-40.0,12,0.5833333333333334,0.7804878048780488
28682,119922,169,89,Anna Karenina,,66.0,74.0,90.0,21,0.8571428571428571,0.7804878048780488
28683,119922,71,125,Anna Karenina,,50.0,74.0,130.0,559,0.8103756708407871,0.7804878048780488
28684,119922,162,53,anna karenina,,33.0,74.0,50.0,7,0.8571428571428571,0.7804878048780488
28685,119922,319,132,anna karenina,,61.0,74.0,130.0,4,0.75,0.7804878048780488
28687,119923,30,34,The Republic,,43.0,80.0,30.0,940,0.7680851063829788,1.0
28688,119923,9,137,the republic,,40.0,80.0,140.0,1128,0.7668439716312057,1.0
28689,119923,93,16,republic,,26.0,80.0,20.0,141,0.7021276595744681,1.0
28690,119923,12,131,the republic,,31.0,80.0,130.0,153,0.6862745098039216,1.0
28691,119924,23,35,longfellow,,28.0,-2.0,40.0,533,0.7129455909943715,0.5
28692,119924,0,-38,hoffman,,56.0,-2.0,-40.0,312,0.8301282051282052,0.5
28694,119925,30,152,Achebe,,43.0,126.0,150.0,940,0.7680851063829788,1.0
28695,119925,14,149,Achebe,,39.0,126.0,150.0,580,0.7310344827586207,1.0
28696,119925,47,131,achebe,,59.0,126.0,130.0,428,0.7897196261682243,1.0
28697,119925,12,73,achebe,,31.0,126.0,70.0,153,0.6862745098039216,1.0
28698,123753,47,87,luther,,59.0,70.0,90.0,428,0.7897196261682243,1.0
28699,123753,88,52,martin luther,,60.0,70.0,50.0,240,0.7791666666666667,1.0
28701,119931,18,157,copley,,49.0,-36.0,160.0,678,0.7817109144542773,0.25
28702,119931,23,-40,west,,28.0,-36.0,-40.0,533,0.7129455909943715,0.25
28703,119931,64,-134,cole,,62.0,-36.0,-130.0,569,0.8295254833040422,0.25
28704,119931,47,-127,Copland,,59.0,-36.0,-130.0,428,0.7897196261682243,0.25
28705,119934,51,-178,goya,,53.0,72.0,-180.0,427,0.8009367681498829,0.625
28706,119934,21,-51,Parmagianino,,40.0,72.0,-50.0,190,0.7368421052631579,0.625
28708,119934,72,175,El Greco,,19.0,72.0,180.0,185,0.6270270270270271,0.625
28709,119934,132,173,El Greco,,45.0,72.0,170.0,126,0.7222222222222222,0.625
28710,119934,1,176,el greco,,31.0,72.0,180.0,498,0.6465863453815262,0.625
28711,119934,80,-71,miro,,33.0,72.0,-70.0,134,0.7388059701492538,0.625
28712,119934,201,175,El Greco,,63.0,72.0,180.0,46,0.8043478260869565,0.625
28713,119934,168,178,el greco,,51.0,72.0,180.0,35,0.7428571428571429,0.625
28715,119939,47,155,botticelli,,59.0,120.0,160.0,428,0.7897196261682243,1.0
28716,119939,27,84,botticelli,,35.0,120.0,80.0,370,0.6648648648648648,1.0
28717,119942,20,135,murder on the orient express,,56.0,135.0,140.0,707,0.7906647807637907,1.0
28718,119943,19,50,bellow,,36.0,115.0,50.0,470,0.6829787234042554,1.0
28719,119943,42,148,bellow,,51.0,115.0,150.0,661,0.800302571860817,1.0
28720,119943,98,147,bellows,,50.0,115.0,150.0,376,0.7340425531914894,1.0
28722,119944,73,87,Kawabata,,44.0,58.0,90.0,646,0.7275541795665634,0.75
28723,119944,42,86,kawabata,,51.0,58.0,90.0,661,0.800302571860817,0.75
28724,119944,122,145,kawabata,,48.0,58.0,150.0,238,0.7521008403361344,0.75
28725,119944,3,-85,oe,,50.0,58.0,-90.0,802,0.7830423940149626,0.75
28726,119946,28,-71,catch 22,,47.0,42.0,-70.0,720,0.7777777777777778,0.6
28727,119946,20,146,farewell to arms,,56.0,42.0,150.0,707,0.7906647807637907,0.6
28729,119946,42,133,a farewell to arms,,51.0,42.0,130.0,661,0.800302571860817,0.6
28730,119946,1,146,a farewell to arms,,31.0,42.0,150.0,498,0.6465863453815262,0.6
28731,119946,31,-146,for whom the bell tolls,,34.0,42.0,-150.0,356,0.6657303370786517,0.6
28732,119948,9,-116,rodin,,40.0,17.0,-120.0,1128,0.7668439716312057,0.6666666666666666
28733,119948,35,65,brancusi,,5.0,17.0,70.0,144,0.5277777777777778,0.6666666666666666
28734,119948,98,103,brancusi,,50.0,17.0,100.0,376,0.7340425531914894,0.6666666666666666
28736,119949,20,107,greene,,56.0,108.0,110.0,707,0.7906647807637907,1.0
28737,119949,115,109,greene,,64.0,108.0,110.0,249,0.8152610441767069,1.0
28738,119953,52,46,ravel,,29.0,6.0,50.0,370,0.9162162162162162,0.6666666666666666
28739,119953,28,-54,debussy,,47.0,6.0,-50.0,720,0.7777777777777778,0.6666666666666666
28740,119953,33,48,Ravel,,52.0,6.0,50.0,592,0.847972972972973,0.6666666666666666
28741,119953,62,50,ravel,,31.0,6.0,50.0,518,0.6621621621621622,0.6666666666666666
28743,119953,98,-104,debussy,,50.0,6.0,-100.0,376,0.7340425531914894,0.6666666666666666
28744,119953,3,50,ravel,,50.0,6.0,50.0,802,0.7830423940149626,0.6666666666666666
28745,119955,73,121,Hughes,,44.0,125.0,120.0,646,0.7275541795665634,1.0
28746,119955,64,128,langston hughes,,62.0,125.0,130.0,569,0.8295254833040422,1.0
28747,119958,30,74,Mozart,,43.0,86.0,70.0,940,0.7680851063829788,1.0
28748,119958,62,97,mozart,,31.0,86.0,100.0,518,0.6621621621621622,1.0
28750,119968,54,151,allende,,54.0,30.0,150.0,227,0.7797356828193832,0.625
28751,119968,18,145,allende,,49.0,30.0,150.0,678,0.7817109144542773,0.625
28752,119968,73,-120,Gordimer,,44.0,30.0,-120.0,646,0.7275541795665634,0.625
28753,119968,53,-151,fdgbndf,,-19.0,30.0,-150.0,175,0.42857142857142855,0.625
28754,119968,28,93,allende,,47.0,30.0,90.0,720,0.7777777777777778,0.625
28755,119968,0,124,allende,,56.0,30.0,120.0,312,0.8301282051282052,0.625
28757,119968,122,149,allende,,48.0,30.0,150.0,238,0.7521008403361344,0.625
28758,119968,50,-151,H,,-21.0,30.0,-150.0,289,0.3771626297577855,0.625
28759,119969,21,20,Strindberg,,40.0,14.0,20.0,190,0.7368421052631579,0.75
28760,119969,13,-125,pirandello,,31.0,14.0,-130.0,168,0.6666666666666666,0.75
28761,119969,22,6,strindberg,,52.0,14.0,10.0,281,0.896797153024911,0.75
28762,119969,62,153,strindberg,,31.0,14.0,150.0,518,0.6621621621621622,0.75
28764,119973,91,158,yeats,,54.0,125.0,160.0,91,0.8681318681318682,0.8333333333333334
28765,119973,2,179,Yeats,,37.0,125.0,180.0,54,0.6666666666666666,0.8333333333333334
28766,119973,80,-113,bradstreet,,33.0,125.0,-110.0,134,0.7388059701492538,0.8333333333333334
28767,119973,5,179,yeats,,39.0,125.0,180.0,138,0.7246376811594203,0.8333333333333334
28768,119973,57,165,Yeats,,34.0,125.0,170.0,82,0.6829268292682927,0.8333333333333334
28769,119973,63,179,yeats,,45.0,125.0,180.0,89,0.6853932584269663,0.8333333333333334
28771,119975,233,63,garden of earthly delights,,89.0,85.0,60.0,51,0.9019607843137255,0.9
28772,119975,13,145,the garden of earthly delights,,31.0,85.0,150.0,168,0.6666666666666666,0.9
28773,119975,55,142,garden of earthly delights,,58.0,85.0,140.0,47,0.8085106382978723,0.9
28774,119975,147,80,Garden of Earthly Delights,,27.0,85.0,80.0,49,0.673469387755102,0.9
28775,119975,56,110,garden of earthly delights,,85.0,85.0,110.0,80,0.95,0.9
28776,119975,72,144,Garden of Earthly Delights,,19.0,85.0,140.0,185,0.6270270270270271,0.9
28778,119975,92,-110,garden of earthly dellights,,56.0,85.0,-110.0,80,0.775,0.9
28779,119975,204,11,garden of earthly delights,,10.0,85.0,10.0,9,0.8888888888888888,0.9
28780,119975,35,67,garden of earthly delights,,5.0,85.0,70.0,144,0.5277777777777778,0.9
28781,119975,37,145,garden of earthly delights,,55.0,85.0,150.0,98,0.7551020408163265,0.9
28782,119975,60,144,garden of earthly delights,,54.0,85.0,140.0,201,0.8059701492537313,0.9
28783,119975,43,77,garden of earthly delights,,34.0,85.0,80.0,572,0.701048951048951,0.9
28785,119975,205,145,garden of earthly delights,,78.0,85.0,150.0,14,0.7857142857142857,0.9
28786,119975,122,50,garden of earthly delights ,,48.0,85.0,50.0,238,0.7521008403361344,0.9
28787,119975,123,83,the garden of earthly delights,,-7.0,85.0,80.0,88,0.48863636363636365,0.9
28788,119975,166,-40,The Great Divorce,,-24.0,85.0,-40.0,27,0.3333333333333333,0.9
28789,119975,221,106,the garden of earthly delights,,83.0,85.0,110.0,17,1.0,0.9
28790,119975,345,142,The Garden of Earthly Delights,,30.0,85.0,140.0,15,0.6666666666666666,0.9
28792,119975,169,49,the garden of earthly delights,,66.0,85.0,50.0,21,0.8571428571428571,0.9
28793,119975,197,145,the garden of earthly delights,,73.0,85.0,150.0,14,0.9285714285714286,0.9
28794,119977,19,133,albee,,36.0,103.0,130.0,470,0.6829787234042554,0.8823529411764706
28795,119977,13,49,albee,,31.0,103.0,50.0,168,0.6666666666666666,0.8823529411764706
28796,119977,30,140,Albee,,43.0,103.0,140.0,940,0.7680851063829788,0.8823529411764706
28797,119977,49,160,Albee,,14.0,103.0,160.0,123,0.5528455284552846,0.8823529411764706
28799,119977,56,56,albee,,85.0,103.0,60.0,80,0.95,0.8823529411764706
28800,119977,133,108,Albee,,36.0,103.0,110.0,25,0.68,0.8823529411764706
28801,119977,183,-29,pirandello,,62.0,103.0,-30.0,63,0.8095238095238095,0.8823529411764706
28802,119977,1,-45,pinter,,31.0,103.0,-50.0,498,0.6465863453815262,0.8823529411764706
28803,119977,105,19,albee,,55.0,103.0,20.0,24,0.9583333333333334,0.8823529411764706
28804,119977,298,158,albee,,49.0,103.0,160.0,9,0.7777777777777778,0.8823529411764706
28806,119977,98,160,albee,,50.0,103.0,160.0,376,0.7340425531914894,0.8823529411764706
28807,119977,120,143,albee,,67.0,103.0,140.0,35,0.8857142857142857,0.8823529411764706
28808,119977,84,154,albee,,38.0,103.0,150.0,30,0.7333333333333333,0.8823529411764706
28809,119977,110,134,albee,,54.0,103.0,130.0,19,0.7368421052631579,0.8823529411764706
28810,119977,66,160,Albe,,19.0,103.0,160.0,95,0.6,0.8823529411764706
28811,119977,40,96,albee,,49.0,103.0,100.0,149,0.87248322147651,0.8823529411764706
28813,119977,95,154,albee,,-11.0,103.0,150.0,46,0.4782608695652174,0.8823529411764706
28814,119978,70,101,beowulf,,76.0,101.0,100.0,128,0.875,1.0
28815,119981,26,110,Posidon,,56.0,76.0,110.0,141,0.7588652482269503,0.8
28816,119981,76,109,poseidon,,66.0,76.0,110.0,38,0.868421052631579,0.8
28817,119981,35,110,poseidon,,5.0,76.0,110.0,144,0.5277777777777778,0.8
28818,119981,132,108,Poseidon,,45.0,76.0,110.0,126,0.7222222222222222,0.8
28820,119981,119,110,poseidon,,59.0,76.0,110.0,183,0.825136612021858,0.8
28821,119981,92,110,poseidon,,56.0,76.0,110.0,80,0.775,0.8
28822,119981,41,110,poseidon,,61.0,76.0,110.0,91,0.8461538461538461,0.8
28823,119981,114,110,poseidon,,51.0,76.0,110.0,142,0.7746478873239436,0.8
28824,119981,64,-81,Apollo,,62.0,76.0,-80.0,569,0.8295254833040422,0.8
28825,119981,236,-40,zeus,,30.0,76.0,-40.0,30,0.7,0.8
28827,119983,9,69,rubens,,40.0,117.0,70.0,1128,0.7668439716312057,1.0
28828,119983,3,165,rubens,,50.0,117.0,170.0,802,0.7830423940149626,1.0
28829,119984,73,133,Schopenhauer,,44.0,133.0,130.0,646,0.7275541795665634,1.0
28830,119987,19,126,catch 22,,36.0,99.0,130.0,470,0.6829787234042554,1.0
28831,119987,0,124,catch 22,,56.0,99.0,120.0,312,0.8301282051282052,1.0
28832,119987,10,17,catch-22,,49.0,99.0,20.0,442,0.8076923076923077,1.0
28834,119987,4,111,catch-22,,73.0,99.0,110.0,175,0.8685714285714285,1.0
28835,119987,47,128,catch 22,,59.0,99.0,130.0,428,0.7897196261682243,1.0
28836,119987,48,31,Catch 22,,14.0,99.0,30.0,88,0.5568181818181818,1.0
28837,119987,64,127,catch-22,,62.0,99.0,130.0,569,0.8295254833040422,1.0
28838,119987,124,127,catch 22,,55.0,99.0,130.0,96,0.75,1.0
28839,107380,73,-26,Ares,,44.0,-22.0,-30.0,646,0.7275541795665634,0.0
28841,107380,1,-18,ares,,31.0,-22.0,-20.0,498,0.6465863453815262,0.0
28842,117473,44,-98,jonson,,71.0,-4.0,-100.0,127,0.84251968503937,0.5
28843,117473,0,71,dryden,,56.0,-4.0,70.0,312,0.8301282051282052,0.5
28844,117473,134,71,Dryden,,75.0,-4.0,70.0,43,0.9302325581395349,0.5
28845,117473,37,-93,shaw,,55.0,-4.0,-90.0,98,0.7551020408163265,0.5
28846,117473,114,93,dryden,,51.0,-4.0,90.0,142,0.7746478873239436,0.5
28848,117473,46,-70,jonson,,21.0,-4.0,-70.0,245,0.6571428571428571,0.5
28849,119996,52,18,kubla khan,,29.0,78.0,20.0,370,0.9162162162162162,1.0
28850,119996,19,96,kubla khan,,36.0,78.0,100.0,470,0.6829787234042554,1.0
28851,119996,73,84,kubla khan,,44.0,78.0,80.0,646,0.7275541795665634,1.0
28852,119996,88,99,kubla kahn,,60.0,78.0,100.0,240,0.7791666666666667,1.0
28853,119996,33,92,Kublai Khan,,52.0,78.0,90.0,592,0.847972972972973,1.0
28855,119998,64,-180,gray,,62.0,109.0,-180.0,569,0.8295254833040422,0.8333333333333334
28856,119998,88,122,milton,,60.0,109.0,120.0,240,0.7791666666666667,0.8333333333333334
28857,119998,98,150,Milton,,50.0,109.0,150.0,376,0.7340425531914894,0.8333333333333334
28858,119998,122,210,milton,,48.0,109.0,210.0,238,0.7521008403361344,0.8333333333333334
28859,119998,142,205,milton,,34.0,109.0,210.0,83,0.6385542168674698,0.8333333333333334
28860,119998,41,148,milton,,61.0,109.0,150.0,91,0.8461538461538461,0.8333333333333334
28862,119999,10,39,madame bovary,,49.0,77.0,40.0,442,0.8076923076923077,1.0
28863,119999,70,48,madame bovary,,76.0,77.0,50.0,128,0.875,1.0
28864,119999,1,144,madame bovary,,31.0,77.0,140.0,498,0.6465863453815262,1.0
28865,120000,1,-140,hesse,,31.0,45.0,-140.0,498,0.6465863453815262,0.6666666666666666
28866,120000,27,140,lessing,,35.0,45.0,140.0,370,0.6648648648648648,0.6666666666666666
28867,120000,93,136,lessing,,26.0,45.0,140.0,141,0.7021276595744681,0.6666666666666666
28869,120006,23,-15,shelley,,28.0,-5.0,-20.0,533,0.7129455909943715,0.3333333333333333
28870,120006,73,112,Matthew Arnold,,44.0,-5.0,110.0,646,0.7275541795665634,0.3333333333333333
28871,120006,62,-111,marvell,,31.0,-5.0,-110.0,518,0.6621621621621622,0.3333333333333333
28872,120008,18,117,cat on a hot tin roof,,49.0,82.0,120.0,678,0.7817109144542773,1.0
28873,120008,23,117,cat on a hot tin roof,,28.0,82.0,120.0,533,0.7129455909943715,1.0
28874,120008,52,12,cat on a hot tin roof,,29.0,82.0,10.0,370,0.9162162162162162,1.0
28876,120009,1,159,strauss,,31.0,113.0,160.0,498,0.6465863453815262,1.0
28877,120009,33,66,Richard Strauss,,52.0,113.0,70.0,592,0.847972972972973,1.0
28878,120011,70,102,"cry, the beloved country",,76.0,98.0,100.0,128,0.875,1.0
28879,120011,14,94,Cry the beloved country,,39.0,98.0,90.0,580,0.7310344827586207,1.0
28880,120014,18,136,cherry orchard,,49.0,136.0,140.0,678,0.7817109144542773,1.0
28881,120014,30,138,The Cherry Orchard,,43.0,136.0,140.0,940,0.7680851063829788,1.0
28883,120014,111,133,Cherry Orchard,,17.0,136.0,130.0,113,0.5663716814159292,1.0
28884,120016,20,89,crane,,56.0,89.0,90.0,707,0.7906647807637907,1.0
28885,120017,18,153,school of athens,,49.0,133.0,150.0,678,0.7817109144542773,1.0
28886,120017,98,107,school of athens ,,50.0,133.0,110.0,376,0.7340425531914894,1.0
28887,120017,3,139,school of athens,,50.0,133.0,140.0,802,0.7830423940149626,1.0
28888,120020,64,53,mahler,,62.0,90.0,50.0,569,0.8295254833040422,1.0
28890,120020,43,126,mahler,,34.0,90.0,130.0,572,0.701048951048951,1.0
28891,120022,52,-28,grapes of wrath,,29.0,55.0,-30.0,370,0.9162162162162162,0.6666666666666666
28892,120022,20,120,on the road,,56.0,55.0,120.0,707,0.7906647807637907,0.6666666666666666
28893,120022,53,121,on the road,,-19.0,55.0,120.0,175,0.42857142857142855,0.6666666666666666
28894,120022,64,124,on the road,,62.0,55.0,120.0,569,0.8295254833040422,0.6666666666666666
28895,120022,43,119,on the road,,34.0,55.0,120.0,572,0.701048951048951,0.6666666666666666
28897,120022,50,-124,Dharma bums,,-21.0,55.0,-120.0,289,0.3771626297577855,0.6666666666666666
28898,120024,19,115,tale of two cities,,36.0,67.0,120.0,470,0.6829787234042554,0.9166666666666666
28899,120024,13,39,tale of two cities,,31.0,67.0,40.0,168,0.6666666666666666,0.9166666666666666
28900,120024,30,40,Tale of Two Cities,,43.0,67.0,40.0,940,0.7680851063829788,0.9166666666666666
28901,120024,14,-99,The Count of Monte Christo,,39.0,67.0,-100.0,580,0.7310344827586207,0.9166666666666666
28902,120024,49,106,Tale of Two Cities,,14.0,67.0,110.0,123,0.5528455284552846,0.9166666666666666
28904,120024,71,104,A Tale of Two Cities,,50.0,67.0,100.0,559,0.8103756708407871,0.9166666666666666
28905,120024,134,100,Tale of Two Cities,,75.0,67.0,100.0,43,0.9302325581395349,0.9166666666666666
28906,120024,147,104,Tale of Two Cities,,27.0,67.0,100.0,49,0.673469387755102,0.9166666666666666
28907,120024,64,41,A Tale of Two Cities,,62.0,67.0,40.0,569,0.8295254833040422,0.9166666666666666
28908,120024,47,121,A Tale of Two Cities,,59.0,67.0,120.0,428,0.7897196261682243,0.9166666666666666
28909,120024,42,36,a tale of two cities,,51.0,67.0,40.0,661,0.800302571860817,0.9166666666666666
28911,120024,166,101,tale of two cities,,-24.0,67.0,100.0,27,0.3333333333333333,0.9166666666666666
28912,120025,54,55,matisse,,54.0,17.0,60.0,227,0.7797356828193832,0.6
28913,120025,30,-85,Whistler,,43.0,17.0,-90.0,940,0.7680851063829788,0.6
28914,120025,18,112,matisse,,49.0,17.0,110.0,678,0.7817109144542773,0.6
28915,120025,22,110,matisse,,52.0,17.0,110.0,281,0.896797153024911,0.6
28916,120025,88,-108,picasso,,60.0,17.0,-110.0,240,0.7791666666666667,0.6
28918,120029,9,58,delillo,,40.0,38.0,60.0,1128,0.7668439716312057,1.0
28919,120029,14,20,Delillo,,39.0,38.0,20.0,580,0.7310344827586207,1.0
28920,120029,42,35,delillo,,51.0,38.0,40.0,661,0.800302571860817,1.0
28921,120030,71,137,Brahms,,50.0,136.0,140.0,559,0.8103756708407871,1.0
28922,120030,62,135,brahms,,31.0,136.0,140.0,518,0.6621621621621622,1.0
28923,120034,52,75,wordsworth,,29.0,-29.0,80.0,370,0.9162162162162162,0.42857142857142855
28925,120034,0,-176,congreve,,56.0,-29.0,-180.0,312,0.8301282051282052,0.42857142857142855
28926,120034,114,118,wordsworth,,51.0,-29.0,120.0,142,0.7746478873239436,0.42857142857142855
28927,120034,122,-181,coleridge,,48.0,-29.0,-180.0,238,0.7521008403361344,0.42857142857142855
28928,120034,6,-35,browning,,37.0,-29.0,-40.0,107,0.7476635514018691,0.42857142857142855
28929,120034,31,180,wordsworth,,34.0,-29.0,180.0,356,0.6657303370786517,0.42857142857142855
28930,120034,50,-182,K,,-21.0,-29.0,-180.0,289,0.3771626297577855,0.42857142857142855
28932,120035,52,42,capote,,29.0,63.0,40.0,370,0.9162162162162162,0.8333333333333334
28933,120035,9,-99,salinger,,40.0,63.0,-100.0,1128,0.7668439716312057,0.8333333333333334
28934,120035,33,101,Capote,,52.0,63.0,100.0,592,0.847972972972973,0.8333333333333334
28935,120035,98,121,capote,,50.0,63.0,120.0,376,0.7340425531914894,0.8333333333333334
28936,120035,47,120,Capote,,59.0,63.0,120.0,428,0.7897196261682243,0.8333333333333334
28937,120035,3,93,capote,,50.0,63.0,90.0,802,0.7830423940149626,0.8333333333333334
28939,120037,73,-117,Tanizaki,,44.0,57.0,-120.0,646,0.7275541795665634,0.6666666666666666
28940,120037,62,124,oe,,31.0,57.0,120.0,518,0.6621621621621622,0.6666666666666666
28941,120037,27,163,oe,,35.0,57.0,160.0,370,0.6648648648648648,0.6666666666666666
28942,120038,71,-46,KEsey,,50.0,-82.0,-50.0,559,0.8103756708407871,0.0
28943,120038,247,-118,the crying of lot 49,,36.0,-82.0,-120.0,135,0.674074074074074,0.0
28944,120040,73,69,Schoenberg,,44.0,79.0,70.0,646,0.7275541795665634,0.8571428571428571
28946,120040,10,104,schoenberg,,49.0,79.0,100.0,442,0.8076923076923077,0.8571428571428571
28947,120040,132,144,Schoenburg,,45.0,79.0,140.0,126,0.7222222222222222,0.8571428571428571
28948,120040,143,104,Schoenberg,,29.0,79.0,100.0,53,0.5849056603773585,0.8571428571428571
